!DatalogFileV1.0 1552301269
#
# User : atto           Start : 2019/03/11 19:47:49
# Recipe_Name : No_He_SiN_W101
# CURRENT_LOT_ID : 184
# PM_WAFER_STATUS_A : 14
# PM_WAFER_STATUS_B : 0
# ACC_WAFERCOUNT : 1
# ACC_THICKNESS : 0.000000
#
#----------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------
Time                      Recipe_Step_Number      S1_VAT_Pressure      S1_VAT_Position      S2_VAT_Pressure      S2_VAT_Position          S1_P0_PRESS          S1_P1_PRESS          S2_P0_PRESS          S2_P1_PRESS            S1_O2_Set           S1_O2_FLOW            S1_N2_Set           S1_N2_FLOW      S1_He_Set(TEOS)     S1_He_Flow(TEOS)          S1_TEOS_Set         S1_TEOS_FLOW     S1_N2_Set(Purge)    S1_N2_Flow(Purge)      S1_Ar_Set(Teos)     S1_Ar_Flow(Teos)            S2_O2_Set           S2_O2_FLOW            S2_N2_Set           S2_N2_FLOW      S2_He_Set(TEOS)     S2_He_Flow(TEOS)          S2_TEOS_Set         S2_TEOS_FLOW     S2_N2_Set(Purge)    S2_N2_Flow(Purge)      S2_Ar_Set(Teos)     S2_Ar_Flow(Teos)           S1_SH_TEMP       S1_HeLine_TEMP      S1_O2Line1_TEMP       S1_Block1_TEMP       S1_Block2_TEMP       S1_Block3_TEMP       S1_Block4_TEMP          S1_LQ1_TEMP     S1_O2Filter_TEMP          S1_SH_POWER      S1_HeLine_POWER     S1_O2Line1_POWER      S1_Block1_POWER      S1_Block2_POWER      S1_Block3_POWER      S1_Block4_POWER         S1_LQ1_POWER    S1_O2Filter_POWER           S2_SH_TEMP       S2_HeLine_TEMP      S2_O2Line1_TEMP       S2_Block1_TEMP       S2_Block2_TEMP       S2_Block3_TEMP       S2_Block4_TEMP       S2_Divert_TEMP          S2_LQ1_TEMP     S2_O2Filter_TEMP          S2_SH_POWER      S2_HeLine_POWER     S2_O2Line1_POWER      S2_Block1_POWER      S2_Block2_POWER      S2_Block3_POWER      S2_Block4_POWER      S2_Divert_POWER         S2_LQ1_POWER    S2_O2Filter_POWER      S1_Vapor_TEMP_1      S1_Vapor_TEMP_2      S1_Vapor_TEMP_3      S1_Vapor_TEMP_4        S1_Chuck_TEMP      S1_SH_Cool_TEMP     S1_Vapor_POWER_1     S1_Vapor_POWER_2     S1_Vapor_POWER_3     S1_Vapor_POWER_4       S1_Chuck_POWER     S1_SH_Cool_POWER      S2_Vapor_TEMP_1      S2_Vapor_TEMP_2      S2_Vapor_TEMP_3      S2_Vapor_TEMP_4        S2_Chuck_TEMP      S2_SH_Cool_TEMP     S2_Vapor_POWER_1     S2_Vapor_POWER_2     S2_Vapor_POWER_3     S2_Vapor_POWER_4       S2_Chuck_POWER     S2_SH_Cool_POWER        SH_Heat1_TEMP       SH_Heat1_POWER        SH_Heat2_TEMP       SH_Heat2_POWER
#----------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------
2019/03/11 19:47:49.383                    1                0.318                100.0                0.320                100.0              209.697              172.378              207.949              172.314                    0                    0                    0                   -3                    0                   -0                    0                  0.0                    0                    0                    0                    0                    0                   -1                    0                   -2                    0                   -1                    0                  0.0                    0                   -1                    0                    0                 1000                  158                  163                  204                  160                  170                  172                  160                  170                    0                   77                   94                    4                   40                    0                   49                   35                    0                 1000                  160                  160                  210                  160                  169                  167                  160                  158                  169                    0                   54                   59                   52                   42                    0                   70                   49                   57                    0                  182                  154                  212                  218                  540                 62.2                    5                   99                    0                   61                  100                    3                  200                  160                  184                 1000                  540                 61.2                   34                   60                    3                    0                  100                    3                  0.0                    0                  0.0                    0
2019/03/11 19:47:49.492                    1                0.157                100.0                0.215                100.0              209.707              172.378              207.947              172.314                    0                    0                    0                   -3                    0                   -0                    0                  0.0                    0                    0                    0                    0                    0                   -1                    0                   -2                    0                   -1                    0                  0.0                    0                   -1                    0                    0                 1000                  158                  163                  204                  160                  170                  172                  160                  170                    0                   77                   94                    4                   40                    0                   49                   35                    0                 1000                  160                  160                  210                  160                  169                  167                  160                  158                  169                    0                   54                   59                   52                   42                    0                   70                   49                   57                    0                  182                  154                  212                  218                  540                 62.2                    5                   99                    0                   61                  100                    3                  200                  160                  184                 1000                  540                 61.2                   34                   60                    3                    0                  100                    3                  0.0                    0                  0.0                    0
2019/03/11 19:47:49.586                    1                0.157                100.0                0.215                100.0              209.705              172.378              207.942              172.314                    0                    0                    0                   -3                    0                   -0                    0                  0.0                    0                    0                    0                    0                    0                   -1                    0                   -2                    0                   -1                    0                  0.0                    0                   -1                    0                    0                 1000                  158                  164                  204                  160                  170                  173                  160                  170                    0                   77                   94                    4                   40                    0                   49                   35                    0                 1000                  160                  160                  210                  160                  169                  167                  160                  158                  169                    0                   54                   59                   52                   42                    0                   70                   49                   57                    0                  182                  155                  212                  218                  540                 62.2                    5                   99                    0                   61                  100                    3                  200                  160                  184                 1000                  540                 61.2                   34                   60                    3                    0                  100                    3                  0.0                    0                  0.0                    0
2019/03/11 19:47:49.695                    1                0.157                100.0                0.098                100.0              209.724              172.378              207.942              172.314                    0                    0                    0                   -3                    0                   -0                    0                  0.0                    0                    0                    0                    0                    0                   -1                    0                   -2                    0                   -1                    0                  0.0                    0                   -1                    0                    0                 1000                  158                  164                  204                  160                  170                  173                  160                  170                    0                   77                   94                    4                   40                    0                   49                   35                    0                 1000                  160                  160                  210                  160                  169                  167                  160                  159                  169                    0                   54                   59                   52                   42                    0                   70                   49                   57                    0                  182                  155                  212                  218                  540                 62.2                    5                   99                    0                   61                  100                    3                  200                  160                  185                 1000                  540                 61.2                   34                   60                    3                    0                  100                    3                  0.0                    0                  0.0                    0
2019/03/11 19:47:49.789                    1                0.067                100.0                0.098                100.0              209.729              172.378              207.944              172.314                    0                   -1                    0                   -3                    0                   -1                    0                  0.0                    0                    0                    0                    0                    0                   -1                    0                   -2                    0                   -1                    0                  0.0                    0                   -1                    0                    0                 1000                  158                  164                  204                  160                  170                  173                  160                  170                    0                   77                   94                    4                   40                    0                   49                   35                    0                 1000                  160                  160                  210                  160                  169                  168                  160                  159                  169                    0                   54                   59                   52                   42                    0                   70                   49                   57                    0                  182                  155                  212                  218                  540                 62.2                    5                   99                    0                   61                  100                    3                  200                  160                  185                 1000                  540                 61.2                   34                   60                    3                    0                  100                    3                  0.0                    0                  0.0                    0
2019/03/11 19:47:49.883                    1                0.067                100.0                0.060                100.0              209.725              172.378              207.938              172.314                    0                   -1                    0                   -3                    0                   -1                    0                  0.0                    0                    0                    0                    0                    0                   -1                    0                   -2                    0                   -1                    0                  0.0                    0                   -1                    0                    0                 1000                  158                  164                  204                  160                  170                  173                  160                  170                    0                   77                   94                    4                   40                    0                   49                   35                    0                 1000                  160                  160                  210                  160                  169                  168                  160                  159                  169                    0                   54                   59                   52                   42                    0                   70                   49                   57                    0                  182                  155                  212                  218                  541                 62.2                    5                   99                    0                   61                  100                    3                  200                  160                  185                 1000                  540                 61.2                   34                   60                    3                    0                  100                    3                  0.0                    0                  0.0                    0
2019/03/11 19:47:49.992                    1                0.067                100.0                0.060                100.0              209.726              172.378              207.941              172.314                    0                   -1                    0                   -3                    0                   -1                    0                  0.0                    0                    0                    0                    0                    0                   -1                    0                   -2                    0                   -1                    0                  0.0                    0                   -1                    0                    0                 1000                  158                  164                  204                  160                  170                  173                  160                  170                    0                   77                   94                    4                   40                    0                   49                   35                    0                 1000                  160                  160                  210                  160                  169                  168                  160                  159                  169                    0                   54                   59                   52                   42                    0                   70                   49                   57                    0                  182                  155                  212                  218                  541                 62.2                    5                   99                    0                   61                  100                    3                  200                  160                  185                 1000                  540                 61.2                   34                   60                    3                    0                  100                    3                  0.0                    0                  0.0                    0
2019/03/11 19:47:50.086                    1                0.037                100.0                0.060                100.0              209.727              172.378              207.941              172.314                    0                   -1                    0                   -3                    0                   -1                    0                  0.0                    0                    0                    0                    0                    0                   -1                    0                   -2                    0                   -1                    0                  0.0                    0                   -1                    0                    0                 1000                  158                  164                  204                  160                  170                  173                  160                  170                    0                   77                   94                    4                   40                    0                   49                   35                    0                 1000                  160                  160                  210                  160                  169                  168                  160                  159                  169                    0                   54                   59                   52                   42                    0                   70                   49                   57                    0                  182                  155                  212                  218                  541                 62.2                    5                   99                    0                   61                  100                    3                  200                  160                  185                 1000                  540                 61.2                   34                   60                    3                    0                  100                    3                  0.0                    0                  0.0                    0
2019/03/11 19:47:50.195                    1                0.037                100.0                0.060                100.0              209.737              172.378              207.933              172.314                    0                   -1                    0                   -3                    0                   -1                    0                  0.0                    0                    0                    0                    0                    0                   -1                    0                   -2                    0                   -1                    0                  0.0                    0                   -2                    0                    0                 1000                  158                  164                  204                  160                  170                  173                  160                  170                    0                   77                   94                    4                   40                    0                   49                   35                    0                 1000                  160                  160                  210                  160                  169                  168                  160                  159                  169                    0                   54                   59                   52                   42                    0                   70                   49                   57                    0                  182                  155                  212                  218                  541                 62.2                    5                   99                    0                   61                  100                    3                  200                  160                  185                 1000                  540                 61.2                   34                   60                    3                    0                  100                    3                  0.0                    0                  0.0                    0
2019/03/11 19:47:50.289                    1                0.037                100.0                0.031                100.0              209.737              172.378              207.934              172.314                    0                   -1                    0                   -3                    0                   -1                    0                  0.0                    0                    0                    0                    0                    0                   -1                    0                   -2                    0                   -1                    0                  0.0                    0                   -2                    0                    0                 1000                  158                  164                  204                  160                  170                  173                  160                  170                    0                   77                   94                    4                   40                    0                   49                   35                    0                 1000                  160                  160                  210                  160                  169                  168                  160                  159                  169                    0                   54                   59                   52                   42                    0                   70                   49                   57                    0                  182                  155                  212                  218                  541                 62.2                    5                   99                    0                   61                  100                    3                  200                  160                  185                 1000                  540                 61.2                   34                   60                    3                    0                  100                    3                  0.0                    0                  0.0                    0
2019/03/11 19:47:50.383                    1                0.037                100.0                0.031                100.0              209.732              172.378              207.934              172.314                    0                   -1                    0                   -3                    0                   -1                    0                  0.0                    0                    0                    0                    0                    0                   -1                    0                   -2                    0                   -1                    0                  0.0                    0                   -2                    0                    0                 1000                  158                  164                  204                  160                  170                  173                  160                  170                    0                   77                   94                    4                   40                    0                   49                   35                    0                 1000                  160                  160                  210                  160                  169                  168                  160                  159                  169                    0                   54                   59                   52                   42                    0                   70                   49                   57                    0                  182                  155                  212                  218                  541                 62.2                    5                   99                    0                   61                  100                    3                  200                  160                  185                 1000                  540                 61.2                   34                   60                    3                    0                  100                    3                  0.0                    0                  0.0                    0
